node_id,label
24362,0
37934,0
41759,1
12415,0
25162,0
7181,0
3686,0
20555,0
24747,0
42483,1
26098,0
40313,1
29186,0
25579,0
31974,0
13024,0
5134,0
4248,0
5286,0
42890,1
18183,0
2997,0
4567,0
37248,0
15501,0
2248,0
28508,0
30921,0
28546,0
26467,0
39176,0
10675,0
45008,1
5919,0
29000,0
12910,0
2066,0
11084,0
29983,0
391,0
11324,0
40663,1
37192,0
20096,0
29136,0
36891,0
12867,0
30128,0
28382,0
5680,0
43058,1
15980,0
11000,0
9727,0
42944,1
10867,0
13231,0
28314,0
31668,0
19159,0
38355,0
14752,0
45741,1
15420,0
4959,0
14592,0
17495,0
9894,0
35731,0
21329,0
30193,0
45657,1
19221,0
8439,0
12511,0
20239,0
33689,0
31769,0
39284,0
45215,1
4031,0
14319,0
10958,0
27573,0
12638,0
1487,0
4815,0
3019,0
11867,0
26535,0
26772,0
36358,0
20360,0
25224,0
856,0
28312,0
23654,0
17096,0
24803,0
42668,1
33399,0
5965,0
5268,0
16954,0
11091,0
14317,0
13062,0
11901,0
3614,0
33811,0
14429,0
19582,0
12397,0
4695,0
19485,0
25452,0
30199,0
39144,0
13595,0
32061,1
20807,0
32975,0
20808,0
632,0
21210,0
30990,0
23629,0
27880,0
30368,0
2556,0
21527,0
34131,0
24763,0
28069,0
39181,0
21048,0
1791,0
29966,0
14901,0
4156,0
12777,0
37209,0
38982,0
6404,1
5596,0
9218,0
32131,0
22423,0
14010,0
35244,0
774,0
20048,0
12188,0
38199,0
7416,0
38719,0
38554,0
21999,0
18108,0
4504,0
25267,0
44843,1
42466,1
19102,0
23594,0
25213,0
12219,0
43841,1
8075,0
27201,0
40084,1
39805,0
32373,0
29328,0
1202,0
7915,0
35016,0
14328,0
18182,0
2420,0
389,0
2181,0
36946,0
24188,0
8455,0
42987,1
38083,0
35997,0
2013,0
6459,1
78,0
12450,0
29646,0
34347,0
2715,0
22830,0
15454,0
44416,1
22722,0
17709,0
13680,0
12645,0
27960,0
5312,0
44792,1
5856,0
35361,0
34908,0
44624,1
18840,0
33181,0
41886,1
6850,0
14499,0
41175,1
40687,1
33420,0
30346,0
21260,0
29266,0
8431,0
12214,0
32223,0
18443,0
11064,0
44434,1
38994,0
17335,0
18327,0
33436,0
23926,0
2508,0
6188,1
25762,0
18796,0
10186,0
14992,0
37926,0
12018,0
36586,0
28104,0
13719,0
23976,0
4050,0
39475,0
42723,1
3628,0
29638,0
15567,0
25436,0
16252,0
11370,0
38252,0
24641,0
8188,0
1230,0
27877,0
4055,0
19552,0
33622,0
33784,0
5257,0
39027,0
7873,0
26933,0
38832,0
36084,0
31843,0
7445,0
36490,0
34431,0
21896,0
14823,0
43324,1
7472,0
9114,0
23146,0
4777,0
18737,0
32510,0
14251,0
32257,0
32783,0
1033,0
1450,0
11665,0
26958,0
33203,0
39223,0
45700,1
38034,0
18192,0
8373,0
18729,0
25449,0
13964,0
577,0
35172,0
30736,0
45947,0
26713,0
6368,1
2608,0
14628,0
7364,0
28142,0
36006,0
29365,0
27098,0
1655,0
22394,0
25518,0
41715,1
16038,0
20186,0
40106,1
35263,0
33266,0
42050,1
23106,0
29336,0
33294,0
44656,1
23446,0
19322,0
5576,0
32839,0
24664,0
17277,0
14985,0
22903,0
7160,0
40508,1
33575,0
45900,0
30611,0
5775,0
17618,0
27072,0
34123,0
19143,0
8094,0
20441,0
40181,1
14273,0
45445,1
6396,1
43914,1
34189,0
22938,0
29027,0
36101,0
43915,1
7647,0
22169,0
13448,0
16040,0
21912,0
38082,0
39363,0
26037,0
14971,0
20346,0
979,0
15898,0
42839,1
37876,0
28097,0
696,0
9661,0
5420,0
20901,0
43657,1
20602,0
14986,0
17137,0
32172,0
4978,0
2750,0
15888,0
42439,1
20714,0
8420,0
19819,0
39505,0
29782,0
35093,0
27804,0
30429,0
426,0
10964,0
42031,1
10676,0
1237,0
19521,0
24352,0
3469,0
44299,1
565,0
22560,0
36048,0
5658,0
22046,0
1068,0
44704,1
29422,0
18553,0
29478,0
44012,1
24000,0
17035,0
42063,1
12702,0
22014,0
26146,0
45162,1
1047,0
2094,0
23650,0
3709,0
13919,0
43931,1
43989,1
30886,0
19519,0
40346,1
17706,0
28344,0
5879,0
2017,0
41774,1
39499,0
45712,1
21809,0
9700,0
20548,0
38564,0
22022,0
34330,0
23775,0
19257,0
1801,0
11626,0
2093,0
35239,0
33916,0
25665,0
18476,0
19734,0
2070,0
24486,0
13892,0
6117,1
45312,1
25571,0
27736,0
25377,0
23853,0
43220,1
14915,0
26197,0
35037,0
14970,0
12667,0
1251,0
34485,0
6503,1
25174,0
35173,0
16511,0
4735,0
1213,0
7563,0
21151,0
3739,0
8296,0
11028,0
12287,0
11093,0
40312,1
27582,0
12824,0
24647,0
44749,1
338,0
19245,0
27813,0
37224,0
42566,1
37951,0
33147,0
36973,0
13720,0
35358,0
22112,0
31859,0
30937,0
12115,0
17663,0
17537,0
1387,0
38968,0
14642,0
30325,0
25048,0
3167,0
18271,0
23405,0
4760,0
34350,0
37449,0
23313,0
16670,0
19397,0
34150,0
32896,0
44878,1
35170,0
27274,0
18031,0
22431,0
29545,0
41838,1
17126,0
29828,0
40579,1
12487,0
35687,0
41262,1
38811,0
1987,0
43779,1
8781,0
34213,0
11255,0
21313,0
14100,0
20806,0
26817,0
1744,0
6690,1
21138,0
41561,1
20567,0
27632,0
36152,0
31665,0
5918,0
39236,0
40165,1
39535,0
32662,0
35975,0
2635,0
25853,0
6800,0
12826,0
28166,0
39282,0
15817,0
14280,0
8931,0
23022,0
33370,0
18877,0
13388,0
6837,0
41869,1
8618,0
32274,0
32506,0
45099,1
11715,0
1,0
45054,1
44452,1
37814,0
39159,0
6132,1
30278,0
25822,0
41104,1
40095,1
18376,0
3141,0
35655,0
21032,0
15833,0
4602,0
30025,0
21311,0
43871,1
13981,0
44031,1
28998,0
42599,1
5729,0
23856,0
16587,0
6475,1
44414,1
18813,0
20643,0
11716,0
31212,0
11625,0
4868,0
43681,1
3927,0
3417,0
26692,0
29989,0
32294,0
17235,0
5552,0
19976,0
19862,0
19403,0
43845,1
18888,0
43310,1
30759,0
11679,0
27683,0
4186,0
1490,0
12321,0
17385,0
29994,0
765,0
18564,0
13801,0
20122,0
33859,0
17243,0
1004,0
39631,0
15361,0
40302,1
17656,0
23476,0
3673,0
11267,0
44010,1
14843,0
11980,0
33471,0
38966,0
14702,0
41132,1
21647,0
19807,0
22717,0
22916,0
42249,1
18829,0
27156,0
14922,0
16738,0
27257,0
40857,1
39369,0
35213,0
40365,1
10538,0
2654,0
1518,0
24386,0
33847,0
13781,0
41395,1
2772,0
7596,0
16608,0
14234,0
45383,1
26494,0
10166,0
4923,0
44197,1
4076,0
29866,0
45075,1
9791,0
18216,0
18899,0
9168,0
4328,0
35373,0
1768,0
44574,1
27943,0
31365,0
7782,0
45032,1
38480,0
5019,0
12101,0
45622,1
15023,0
18296,0
1682,0
42375,1
12291,0
25085,0
43513,1
4056,0
43987,1
10602,0
41250,1
41632,1
1165,0
6029,1
1788,0
6580,1
30634,0
9379,0
10270,0
17871,0
14833,0
36147,0
11596,0
14449,0
4255,0
43419,1
4387,0
39891,0
20549,0
2500,0
18859,0
19047,0
26831,0
28157,0
26253,0
23710,0
2087,0
10528,0
7879,0
24521,0
44706,1
12784,0
36533,0
24610,0
32532,0
697,0
37131,0
42165,1
34475,0
29283,0
2449,0
14948,0
3294,0
24627,0
3876,0
37472,0
19330,0
36133,0
27992,0
25012,0
29671,0
35182,0
26012,0
43645,1
15856,0
42681,1
24394,0
33989,0
28179,0
35741,0
25420,0
3095,0
36410,0
24984,0
29652,0
3872,0
20581,0
16009,0
5583,0
40162,1
15284,0
11815,0
20490,0
20254,0
33463,0
38905,0
23480,0
29739,0
45226,1
9887,0
20859,0
9874,0
344,0
2254,0
14365,0
17118,0
13577,0
12399,0
25671,0
14886,0
6663,1
16049,0
17403,0
40600,1
32488,0
26518,0
23284,0
2143,0
36827,0
35153,0
18444,0
37032,0
2921,0
30989,0
42072,1
12774,0
13236,0
37499,0
18394,0
26867,0
21988,0
40163,1
20005,0
42216,1
22923,0
44617,1
4636,0
41315,1
10426,0
12451,0
35310,0
42292,1
10642,0
13960,0
10197,0
19423,0
11531,0
130,0
35686,0
40111,1
22002,0
12653,0
26263,0
42411,1
31577,0
40912,1
23334,0
28193,0
17490,0
7302,0
19867,0
8526,0
10771,0
8169,0
3322,0
15624,0
45026,1
33990,0
33994,0
43050,1
39850,0
32881,0
18798,0
6770,0
24967,0
8685,0
45550,1
38717,0
8425,0
15963,0
22126,0
8202,0
29552,0
29984,0
3062,0
14432,0
22881,0
11576,0
39663,0
152,0
8199,0
13686,0
28272,0
44835,1
6273,1
13033,0
40576,1
21396,0
44210,1
31860,0
28374,0
36741,0
9298,0
24881,0
34663,0
16720,0
14834,0
436,0
10819,0
27283,0
31187,0
11698,0
33825,0
18827,0
1736,0
42109,1
19872,0
2856,0
11273,0
13376,0
668,0
19182,0
1500,0
34129,0
37408,0
2325,0
28567,0
10594,0
15631,0
12121,0
8643,0
4302,0
11743,0
8987,0
12127,0
40949,1
26882,0
18848,0
35937,0
42562,1
4311,0
27571,0
14517,0
22537,0
40620,1
23268,0
26500,0
13700,0
38487,0
15172,0
7090,0
3705,0
30111,0
33692,0
13687,0
37913,0
12734,0
22991,0
10434,0
10220,0
30077,0
38197,0
2809,0
4574,0
29141,0
20216,0
27509,0
30985,0
13524,0
35628,0
24023,0
43273,1
2853,0
33763,0
6244,1
44079,1
19062,0
1000,0
39734,0
19641,0
29629,0
19712,0
38565,0
42180,1
9470,0
35124,0
4032,0
26956,0
18471,0
7503,0
35419,0
33008,0
36802,0
28795,0
15342,0
12112,0
20623,0
33537,0
14585,0
35416,0
27489,0
28245,0
34317,0
2197,0
21921,0
36547,0
20116,0
15298,0
23288,0
29414,0
14596,0
26256,0
40621,1
30090,0
22892,0
3964,0
33600,0
29697,0
39493,0
5402,0
44270,1
22879,0
6494,1
39215,0
2419,0
27337,0
1371,0
3281,0
37004,0
30211,0
32752,0
21218,0
22875,0
37714,0
8358,0
16150,0
32316,0
19011,0
1787,0
17090,0
30355,0
5967,0
45613,1
41974,1
26762,0
14562,0
9834,0
16381,0
24506,0
37190,0
5618,0
20295,0
36585,0
45685,1
6381,1
15929,0
34393,0
27112,0
33981,0
25326,0
24494,0
42930,1
29794,0
33141,0
44714,1
27754,0
39221,0
13612,0
45887,0
26665,0
40271,1
4024,0
20703,0
39274,0
35855,0
33465,0
22987,0
6173,1
28438,0
42652,1
15648,0
13115,0
32115,0
10567,0
1796,0
28971,0
28524,0
281,0
277,0
10415,0
33821,0
32528,0
19090,0
5922,0
29381,0
15318,0
21825,0
25502,0
42622,1
45717,1
43119,1
15581,0
37613,0
20226,0
11986,0
23671,0
44709,1
39981,0
37370,0
25177,0
11791,0
3160,0
22172,0
21058,0
14729,0
1728,0
14290,0
31188,0
43053,1
24529,0
25913,0
4318,0
34193,0
21318,0
32722,0
44906,1
3424,0
2758,0
6169,1
27709,0
43458,1
17996,0
22934,0
34227,0
27782,0
23074,0
2122,0
783,0
27079,0
28101,0
17555,0
28452,0
24611,0
9529,0
37487,0
27642,0
17665,0
40127,1
33051,0
118,0
23880,0
23455,0
44561,1
26586,0
8307,0
16519,0
10961,0
34368,0
37530,0
45278,1
24455,0
22330,0
17544,0
36293,0
14855,0
15402,0
6854,0
38673,0
41908,1
10004,0
11280,0
33372,0
44584,1
5663,0
43973,1
41399,1
9069,0
44619,1
21992,0
6014,1
33992,0
13825,0
278,0
16605,0
38984,0
2941,0
30258,0
43049,1
10286,0
29971,0
37811,0
11568,0
26571,0
8503,0
4514,0
7917,0
8841,0
45610,1
27717,0
45055,1
9181,0
44312,1
42145,1
29341,0
16756,0
39667,0
5070,0
17081,0
42486,1
33539,0
18458,0
11865,0
28750,0
39973,0
31721,0
37501,0
39785,0
2063,0
10039,0
25728,0
23479,0
29380,0
43570,1
12116,0
42259,1
6251,1
27908,0
16237,0
21911,0
2417,0
35994,0
41147,1
23561,0
22501,0
45786,1
44059,1
14336,0
42315,1
29774,0
18345,0
18799,0
17007,0
13483,0
1097,0
24047,0
31026,0
20987,0
37877,0
22381,0
28372,0
34383,0
3658,0
23815,0
29808,0
24900,0
29111,0
11725,0
12595,0
12069,0
9038,0
30847,0
38314,0
37178,1
36280,0
22480,0
20790,0
22899,0
39295,0
34639,0
253,0
17184,0
17434,0
44053,1
7986,0
29791,0
38218,0
31102,0
34554,0
27203,0
36513,0
29413,0
7003,0
24444,0
11646,0
9291,0
4287,0
17987,0
31470,0
13202,0
24125,0
26952,0
30388,0
31007,0
35186,0
24392,0
12675,0
38612,0
10918,0
9135,0
5983,1
30657,0
6329,1
42946,1
28479,0
19817,0
18203,0
12266,0
8949,0
22321,0
29631,0
13437,0
14972,0
33629,0
20829,0
24128,0
15395,0
23573,0
45079,1
31469,0
10756,0
44859,1
3583,0
13957,0
28388,0
12766,0
25523,0
16865,0
41556,1
31542,0
13431,0
35519,0
23847,0
34079,0
30108,0
31724,0
6022,1
39299,0
6394,1
3704,0
7964,0
36872,0
27902,0
8052,0
41864,1
40361,1
9061,0
43408,1
6199,1
44209,1
9762,0
35520,0
22013,0
20989,0
12660,0
28025,0
2868,0
2447,0
41685,1
4521,0
15169,0
11410,0
42835,1
3589,0
33349,0
34505,0
32483,0
24510,0
36640,0
33753,0
34804,0
2090,0
30936,0
19456,0
32820,0
8394,0
35743,0
36387,0
31552,0
33919,0
37722,0
14011,0
12499,0
38217,0
44895,1
24172,0
24028,0
42933,1
38646,0
36351,0
38045,0
39969,0
44828,1
17692,0
19253,0
31111,0
35431,0
43390,1
26466,0
34185,0
32628,0
40677,1
18960,0
43917,1
26884,0
35465,0
6630,1
2833,0
2848,0
12775,0
3109,0
11602,0
15573,0
28011,0
16473,0
19602,0
25355,0
14999,0
30075,0
43874,1
29880,0
19274,0
7221,0
44682,1
41387,1
29578,0
37961,0
38887,0
23616,0
24011,0
24130,0
7877,0
3161,0
28415,0
27437,0
37025,0
43520,1
23711,0
8003,0
8,0
15297,0
221,0
5508,0
31869,0
38749,0
40581,1
5703,0
12631,0
39194,0
3947,0
34685,0
31441,0
35869,0
5797,0
5695,0
16971,0
21037,0
27388,0
23115,0
38898,0
1437,0
5431,0
15147,0
45678,1
41202,1
45397,1
9063,0
24624,0
29996,1
19254,0
45493,1
5659,0
4818,0
42706,1
9101,0
31476,0
37849,0
40735,1
38483,0
17777,0
16434,0
37462,0
16505,0
44515,1
2328,0
3244,0
32898,0
2155,0
14109,0
10632,0
38710,0
17550,0
32756,0
10115,0
1662,0
37930,0
14136,0
20740,0
610,0
22506,0
11807,0
21460,0
8079,0
20942,0
8362,0
1667,0
2725,0
30865,0
13921,0
42828,1
41563,1
41962,1
40169,1
7120,0
12326,0
39432,0
39541,0
39697,0
27869,0
5448,0
4974,0
11583,0
42512,1
45772,1
479,0
37336,0
28864,0
8050,0
43374,1
37480,0
14563,0
38498,0
11305,0
35951,0
6564,1
11765,0
2571,0
24970,0
40511,1
9140,0
12015,0
4710,0
26612,0
26132,0
17676,0
25510,0
27974,0
5298,0
34626,0
38919,0
35782,0
33582,0
2499,0
18055,0
3377,0
45691,1
15864,0
13011,0
31438,0
38511,0
7072,1
25073,0
5593,0
6230,1
43397,1
4404,0
35352,0
38231,0
27158,0
36519,0
22391,0
27443,0
2669,0
11436,0
11769,0
45790,1
20043,0
39642,0
9658,0
10609,0
28730,0
25801,0
23000,0
26851,0
44115,1
44934,1
30581,0
25549,0
45609,1
6656,1
31332,0
45708,1
45513,1
34472,0
4910,0
35309,0
32144,0
24291,0
38128,0
33828,0
43607,1
3218,0
29453,0
14378,0
19674,0
3520,0
9195,0
40816,1
37169,0
708,0
7281,0
32960,0
15557,0
44860,1
10050,0
36008,0
12862,0
26258,0
43401,1
17774,0
36938,0
34654,0
16482,0
27952,0
33138,0
21332,0
39893,0
27919,0
12013,0
3604,0
36574,0
15954,0
13718,0
39717,0
20497,0
43433,1
39068,0
38802,0
40015,0
35879,0
45136,1
41045,1
26698,0
32551,0
42628,1
43918,1
29644,0
21320,0
25300,0
12299,0
4488,0
978,0
36438,0
15714,0
3651,0
41677,1
7312,0
22852,0
10298,0
10217,0
45347,1
8967,0
5675,0
42248,1
10247,0
9787,0
11239,0
18043,0
35602,0
21135,0
1290,0
44263,1
45882,1
17363,0
29075,0
13898,0
43090,1
41548,1
6312,1
44740,1
486,0
8238,0
34979,0
34746,0
26412,0
8725,0
23766,0
24723,0
23380,0
9281,0
14092,0
7092,0
2137,0
28177,0
24263,0
7076,1
45761,1
14645,0
8840,0
3838,0
22707,0
40612,1
34231,0
41255,1
24186,0
37959,0
878,0
27819,0
28082,0
12477,0
45187,1
15456,0
1906,0
21969,0
2273,0
3133,0
40423,1
812,0
2486,0
25389,0
7148,0
29499,0
38865,0
39901,0
44440,1
31405,0
38051,0
43438,1
8766,0
5121,0
25695,0
21176,0
26610,0
8354,0
42561,1
34902,0
23652,0
2924,0
28107,0
41341,1
1755,0
34507,0
32010,0
36316,0
23453,0
9725,0
12467,0
6001,1
38763,0
18158,0
196,0
26437,0
16162,0
26281,0
10492,0
33025,0
13152,0
5705,0
33866,0
19839,0
7962,0
3306,0
10878,0
15383,0
40836,1
25597,0
8502,0
11140,0
18522,0
33403,0
32272,0
15957,0
16443,0
29609,0
4598,0
32854,0
27362,0
23836,0
29076,0
22203,0
22211,0
34083,0
23379,0
10656,0
24758,0
42362,1
4600,0
26267,0
5492,0
1646,0
8784,0
28715,0
37909,0
27538,0
41274,1
33489,0
28867,0
42866,1
16001,0
