node_id,label
7207,0.0
4544,0.0
7316,0.0
9855,0.0
5737,0.0
10661,0.0
7164,0.0
3931,0.0
4648,0.0
11255,0.0
6031,0.0
7149,0.0
4842,0.0
9686,0.0
5723,0.0
5962,0.0
10148,0.0
4123,0.0
11226,0.0
5047,0.0
4734,0.0
6217,0.0
10951,0.0
9491,0.0
4205,0.0
6571,0.0
6015,0.0
6321,0.0
8923,0.0
11132,0.0
5364,0.0
8930,0.0
8874,0.0
9047,0.0
10430,0.0
7908,0.0
8117,1.0
9636,0.0
10882,0.0
10015,0.0
6324,0.0
5456,0.0
6657,0.0
8448,0.0
5848,0.0
11081,0.0
7529,0.0
8765,0.0
7794,0.0
10476,0.0
6153,0.0
4705,0.0
10885,0.0
8340,0.0
10779,1.0
9152,0.0
11072,0.0
11190,1.0
8640,0.0
5500,0.0
10422,0.0
8532,0.0
3767,0.0
4918,0.0
4601,1.0
5932,0.0
5245,0.0
6238,0.0
9502,1.0
6753,0.0
7531,0.0
11454,0.0
10924,0.0
6312,0.0
5211,1.0
3600,0.0
6222,0.0
7419,0.0
5272,0.0
9702,0.0
9963,0.0
11107,0.0
10823,0.0
9621,0.0
10410,0.0
7406,0.0
6508,1.0
5572,0.0
6617,1.0
9571,0.0
7342,0.0
4664,0.0
6490,0.0
4073,0.0
10059,1.0
7854,0.0
7181,0.0
8222,0.0
4903,0.0
11533,0.0
3965,0.0
6569,0.0
5371,0.0
4881,0.0
10487,0.0
6295,0.0
4553,0.0
6689,0.0
8697,0.0
6530,0.0
5018,0.0
7741,0.0
6428,0.0
4270,1.0
5016,0.0
7855,0.0
9137,1.0
7877,0.0
3955,0.0
9498,0.0
6935,0.0
4712,0.0
6751,0.0
6904,0.0
10107,0.0
8925,0.0
10803,0.0
10113,1.0
10018,0.0
3845,0.0
4345,0.0
7599,0.0
3878,0.0
8985,0.0
10496,0.0
11526,0.0
7713,0.0
10470,0.0
4505,0.0
11368,1.0
10855,0.0
9715,0.0
11229,0.0
6729,0.0
9458,0.0
8010,0.0
11325,0.0
3448,1.0
6039,0.0
5506,0.0
5637,0.0
7692,0.0
10111,0.0
5387,0.0
6529,0.0
5328,0.0
11916,1.0
5488,0.0
8072,0.0
8332,1.0
10313,0.0
6501,0.0
8386,0.0
4144,0.0
9014,0.0
8244,0.0
11019,0.0
10069,0.0
5158,1.0
8969,0.0
9256,0.0
11000,1.0
11825,0.0
9684,0.0
8148,0.0
10852,0.0
9670,0.0
4520,0.0
8108,0.0
11560,0.0
10700,1.0
11742,0.0
11350,0.0
6890,0.0
8311,0.0
7398,1.0
6892,0.0
6917,0.0
10991,0.0
9581,0.0
4591,0.0
10188,0.0
5748,0.0
8300,0.0
10771,0.0
11048,0.0
10302,1.0
7556,0.0
3554,0.0
8051,0.0
9365,0.0
4636,1.0
10289,1.0
9410,1.0
7948,0.0
5799,0.0
8569,0.0
5513,0.0
10307,0.0
5519,0.0
3494,1.0
11613,0.0
11640,0.0
11091,0.0
9290,0.0
3491,0.0
11720,0.0
4950,0.0
8573,0.0
11768,1.0
6736,0.0
10683,0.0
3486,0.0
5878,0.0
10750,0.0
10906,0.0
3431,1.0
6094,0.0
8016,0.0
9404,0.0
8601,1.0
9742,0.0
5264,0.0
9770,0.0
9713,0.0
6183,0.0
5639,0.0
4362,0.0
3887,0.0
8913,0.0
9269,0.0
9608,0.0
3815,0.0
8070,0.0
5646,0.0
9649,1.0
9575,0.0
5643,0.0
5782,0.0
5688,0.0
3910,0.0
9322,0.0
8647,0.0
5946,1.0
4800,0.0
9799,0.0
9182,0.0
6821,1.0
4828,0.0
6140,1.0
11124,0.0
10344,1.0
6654,0.0
6907,0.0
7543,1.0
3650,0.0
4777,0.0
6910,0.0
6791,0.0
9895,0.0
10254,1.0
7730,0.0
10531,1.0
6837,0.0
3306,1.0
8899,0.0
5450,0.0
8688,0.0
3939,0.0
4901,0.0
3726,0.0
6472,0.0
8686,0.0
7245,0.0
5874,1.0
7171,0.0
4411,0.0
3851,0.0
6994,1.0
9880,0.0
7247,1.0
4988,0.0
7178,0.0
8748,0.0
11696,0.0
10716,1.0
9593,0.0
7003,0.0
8959,0.0
7622,0.0
9339,0.0
8476,0.0
4696,0.0
3479,0.0
7490,0.0
11195,0.0
11371,0.0
7455,0.0
9558,0.0
5319,0.0
11306,0.0
9626,0.0
8891,0.0
8602,1.0
7484,0.0
9196,0.0
10369,0.0
9512,0.0
6880,0.0
3469,0.0
7489,0.0
3755,0.0
3693,1.0
7838,0.0
6340,0.0
6251,0.0
8698,0.0
5566,0.0
6943,0.0
6067,0.0
7083,0.0
6518,0.0
8009,0.0
7833,0.0
6717,0.0
9015,0.0
8756,0.0
10061,1.0
6143,0.0
9207,1.0
10753,0.0
11788,0.0
11850,0.0
9352,0.0
8475,1.0
4872,0.0
6665,0.0
11090,0.0
11920,1.0
4119,0.0
5508,0.0
9848,0.0
9313,0.0
11901,1.0
6964,0.0
9524,0.0
5622,0.0
4402,0.0
6577,0.0
6254,0.0
6652,0.0
5229,0.0
7038,0.0
7982,0.0
9019,0.0
6408,0.0
4281,0.0
4963,0.0
8852,0.0
4633,0.0
8250,0.0
5141,0.0
7957,0.0
8488,0.0
9251,0.0
8470,0.0
5005,0.0
9816,0.0
4392,0.0
7491,0.0
3550,0.0
10262,0.0
7161,0.0
3456,0.0
6205,0.0
4013,0.0
6830,0.0
8468,0.0
4957,1.0
5584,0.0
9996,0.0
11567,0.0
8437,0.0
5012,0.0
4589,0.0
11140,0.0
6999,0.0
9253,0.0
7496,0.0
10800,0.0
11036,0.0
4464,0.0
6965,0.0
9428,0.0
6138,0.0
6190,0.0
5407,0.0
3406,0.0
9712,0.0
11449,0.0
4973,0.0
8894,0.0
5784,0.0
9586,0.0
8699,0.0
10368,0.0
4902,0.0
5172,0.0
5195,0.0
3783,0.0
8035,0.0
6355,0.0
11009,0.0
4642,0.0
3572,0.0
7582,0.0
3460,0.0
6887,0.0
4324,0.0
3711,1.0
6323,1.0
6931,0.0
9985,0.0
11240,0.0
10840,0.0
5676,0.0
9038,0.0
7008,0.0
5220,0.0
9973,0.0
4319,0.0
9813,0.0
11482,0.0
6688,0.0
11911,0.0
10802,0.0
5218,0.0
8610,0.0
7185,0.0
11827,0.0
3342,0.0
9409,0.0
5156,0.0
9805,0.0
3763,0.0
5963,0.0
4987,0.0
3991,0.0
7375,0.0
5043,0.0
4750,0.0
9222,0.0
4584,0.0
6010,0.0
4625,0.0
11860,0.0
6498,0.0
4258,0.0
6235,0.0
4829,0.0
9758,0.0
4334,0.0
8206,1.0
8186,0.0
3612,1.0
5240,0.0
5565,0.0
4908,0.0
6461,0.0
4216,0.0
5927,0.0
11524,0.0
10434,0.0
5001,1.0
6349,0.0
11903,0.0
5507,0.0
7115,0.0
8444,0.0
5378,0.0
11858,0.0
10208,0.0
9117,0.0
5975,0.0
8135,0.0
8566,0.0
8880,0.0
3764,0.0
11100,0.0
5242,0.0
10694,0.0
11338,1.0
3387,0.0
9987,0.0
10016,0.0
6701,0.0
3728,0.0
5537,0.0
7819,0.0
4172,0.0
10600,0.0
6173,0.0
5790,0.0
11085,0.0
5397,0.0
4614,0.0
10432,0.0
5582,0.0
4302,0.0
9414,0.0
10648,0.0
6445,0.0
10621,0.0
7737,0.0
3454,0.0
7777,0.0
5684,1.0
6985,0.0
4496,0.0
3356,0.0
6506,0.0
7680,0.0
6913,0.0
6362,0.0
9093,0.0
10709,0.0
10063,0.0
3724,0.0
7885,0.0
8402,0.0
6196,0.0
6513,0.0
7031,0.0
6938,0.0
9159,0.0
9263,0.0
11922,0.0
10672,0.0
3911,0.0
11753,0.0
10479,0.0
11007,0.0
10037,0.0
4364,0.0
3560,0.0
4021,0.0
5337,0.0
6728,0.0
3377,1.0
10677,0.0
7112,0.0
7872,0.0
11346,0.0
11300,0.0
8313,0.0
8086,0.0
8749,0.0
11832,0.0
9525,0.0
4036,0.0
8791,0.0
8185,0.0
4329,0.0
3705,1.0
11724,0.0
4631,0.0
11277,0.0
3458,0.0
4434,0.0
9368,0.0
7539,0.0
7162,0.0
7897,0.0
8323,0.0
5015,0.0
7979,1.0
6957,0.0
10234,0.0
7676,0.0
5104,0.0
5722,0.0
5032,0.0
11349,0.0
8864,0.0
3645,0.0
9392,0.0
9132,0.0
7790,1.0
8552,0.0
3661,0.0
9396,0.0
11220,1.0
4911,0.0
11804,0.0
11747,0.0
4605,0.0
7705,0.0
11791,0.0
6193,0.0
9066,0.0
7862,0.0
11909,0.0
8432,0.0
4728,0.0
9832,0.0
5137,0.0
7088,0.0
7604,0.0
6268,0.0
6269,1.0
3960,0.0
6179,1.0
8063,0.0
5056,1.0
3603,0.0
10900,0.0
7856,0.0
4236,0.0
8558,0.0
3409,0.0
8817,0.0
6259,0.0
8590,0.0
9870,0.0
8066,0.0
3884,0.0
4556,0.0
6646,0.0
8996,0.0
5123,0.0
10835,0.0
10211,0.0
4900,0.0
8650,0.0
11597,0.0
4717,0.0
6337,0.0
8493,0.0
6541,0.0
7151,0.0
11537,0.0
10349,0.0
3534,0.0
4035,0.0
3749,0.0
3770,0.0
11598,0.0
7518,0.0
9629,0.0
6709,0.0
4680,0.0
11008,1.0
5296,0.0
10518,0.0
6667,0.0
9017,0.0
6057,0.0
11795,1.0
7371,0.0
9528,0.0
10649,0.0
5487,0.0
5533,0.0
10965,0.0
8948,0.0
8379,0.0
5914,0.0
5624,0.0
5459,0.0
7767,0.0
11452,0.0
7439,0.0
9189,0.0
6252,0.0
6433,0.0
10558,0.0
7662,0.0
10878,0.0
3328,0.0
7169,0.0
7223,0.0
11942,0.0
4322,0.0
5396,0.0
4276,0.0
9941,0.0
11219,0.0
4790,0.0
3501,1.0
9184,0.0
4500,0.0
11866,0.0
6782,0.0
6694,0.0
10109,0.0
6759,1.0
5297,0.0
4723,0.0
5342,0.0
3543,0.0
3695,0.0
4724,0.0
5837,0.0
11553,0.0
7385,0.0
3594,0.0
10346,0.0
7663,0.0
10287,0.0
5028,0.0
11204,0.0
4764,0.0
7443,0.0
3341,0.0
8479,0.0
4112,0.0
3619,1.0
11536,0.0
5023,0.0
10343,0.0
7581,0.0
11511,0.0
7333,1.0
8895,0.0
8739,0.0
9065,0.0
4545,0.0
11392,0.0
10617,0.0
10342,0.0
11273,0.0
8083,0.0
10442,0.0
5332,0.0
11113,0.0
9515,0.0
10290,0.0
3744,0.0
5732,0.0
6639,0.0
3336,0.0
8387,1.0
4287,0.0
4499,0.0
6627,0.0
5114,0.0
8755,0.0
9667,0.0
6535,0.0
4660,0.0
10072,0.0
6494,0.0
10000,0.0
8374,0.0
8689,0.0
9356,0.0
8298,0.0
11709,1.0
3704,0.0
5950,0.0
8567,0.0
7635,0.0
3699,0.0
4250,0.0
8231,0.0
5757,1.0
10821,0.0
8281,0.0
5203,0.0
10545,0.0
5656,0.0
3758,0.0
6109,0.0
7111,0.0
6053,0.0
6301,0.0
6125,0.0
5009,0.0
6084,0.0
4708,0.0
7797,0.0
4006,0.0
5326,0.0
9842,0.0
3625,0.0
8598,0.0
4819,0.0
6314,0.0
6163,0.0
8359,0.0
4878,0.0
6874,0.0
3557,0.0
6610,0.0
4312,0.0
11879,0.0
10038,0.0
3859,0.0
7939,1.0
9804,0.0
11861,1.0
4368,0.0
3309,0.0
8751,0.0
6392,1.0
8014,0.0
10019,1.0
7269,0.0
6928,0.0
10090,0.0
5173,0.0
7522,0.0
6955,0.0
5249,1.0
6103,0.0
5611,0.0
6322,0.0
7368,0.0
11333,0.0
10795,0.0
10671,0.0
7019,0.0
6878,0.0
9292,0.0
8672,0.0
11427,0.0
9732,0.0
3562,0.0
5398,0.0
10574,0.0
8961,1.0
4227,0.0
4463,0.0
9317,0.0
10071,0.0
10467,0.0
9810,0.0
10009,0.0
8261,0.0
8871,0.0
6757,0.0
4892,1.0
5908,0.0
7883,0.0
9155,0.0
4801,0.0
6895,0.0
10504,1.0
7005,0.0
4731,0.0
8477,0.0
10920,0.0
3385,0.0
6954,0.0
4862,0.0
6047,0.0
11801,0.0
11570,0.0
3712,0.0
7305,0.0
3778,0.0
9372,0.0
5248,0.0
9950,0.0
8362,0.0
8516,0.0
8291,0.0
6131,0.0
8911,0.0
8711,0.0
4821,1.0
10859,0.0
11852,0.0
11005,0.0
4099,0.0
11281,0.0
11320,0.0
4454,0.0
8527,0.0
4011,0.0
7587,0.0
8175,0.0
4472,0.0
8787,1.0
4457,0.0
9522,0.0
5632,0.0
9663,0.0
4521,0.0
4342,0.0
8262,0.0
4265,0.0
11849,0.0
5618,0.0
11666,0.0
10306,0.0
11542,1.0
8094,0.0
6612,0.0
4311,0.0
10893,0.0
5196,0.0
8559,0.0
5139,0.0
7041,0.0
3622,0.0
10116,0.0
4879,0.0
10182,0.0
7950,0.0
4670,0.0
9297,1.0
8429,0.0
7123,0.0
8314,0.0
4381,0.0
11648,0.0
10223,0.0
3908,0.0
5470,0.0
4726,0.0
7665,0.0
9918,0.0
7064,0.0
3438,0.0
9653,0.0
8277,0.0
6583,0.0
7689,0.0
10484,0.0
10247,0.0
9395,0.0
8977,1.0
6336,0.0
6509,0.0
9331,0.0
10497,0.0
9190,0.0
3345,0.0
6367,0.0
7209,0.0
6915,0.0
8979,0.0
9929,1.0
9091,0.0
8800,0.0
10386,0.0
7871,0.0
11242,0.0
5713,0.0
11038,0.0
4247,0.0
10265,0.0
8100,0.0
5704,0.0
5235,0.0
5660,1.0
11065,0.0
4016,0.0
7312,0.0
11940,1.0
11480,0.0
4813,0.0
9646,0.0
10293,0.0
10812,0.0
11131,0.0
5293,0.0
7372,0.0
4744,0.0
6247,0.0
10739,1.0
8404,0.0
4679,0.0
10229,0.0
9378,0.0
10918,0.0
7413,0.0
7895,0.0
3901,0.0
10654,0.0
5944,0.0
7900,0.0
10850,1.0
5602,0.0
3679,0.0
11054,0.0
11604,0.0
6578,0.0
5879,0.0
7494,0.0
6623,0.0
3973,0.0
5029,0.0
8507,0.0
8674,0.0
8600,0.0
5343,0.0
9193,0.0
10580,0.0
10551,1.0
9492,0.0
4684,0.0
7082,0.0
9002,0.0
4387,0.0
3436,0.0
4163,0.0
5644,0.0
7991,0.0
7632,0.0
8504,1.0
9798,0.0
5027,0.0
9657,0.0
6941,1.0
6726,1.0
5253,0.0
4449,0.0
4609,0.0
10584,0.0
8097,0.0
3368,1.0
9969,0.0
11667,0.0
4404,0.0
6602,0.0
9887,0.0
9016,0.0
11029,0.0
5913,0.0
4783,0.0
7145,0.0
5989,1.0
7880,0.0
7486,0.0
9582,0.0
11040,1.0
6484,0.0
8555,1.0
5898,0.0
7217,0.0
4749,0.0
6809,0.0
10979,0.0
7317,0.0
11196,0.0
3434,0.0
8658,0.0
8542,0.0
6396,0.0
9166,0.0
6854,0.0
6045,0.0
5087,0.0
9830,0.0
3626,0.0
6192,0.0
7879,0.0
3854,0.0
9027,0.0
4164,1.0
8004,0.0
10454,0.0
9105,0.0
7868,0.0
8274,0.0
10330,0.0
8384,0.0
8991,0.0
4359,1.0
9466,0.0
11770,0.0
4210,0.0
9762,0.0
11149,1.0
11654,0.0
3954,0.0
7992,0.0
9920,0.0
6344,0.0
8364,0.0
10417,0.0
7460,0.0
5373,0.0
7075,0.0
4798,0.0
6852,0.0
10811,0.0
11288,0.0
6674,1.0
7095,1.0
9055,0.0
4649,0.0
9415,1.0
9450,0.0
6258,0.0
10341,0.0
8728,0.0
11455,0.0
6400,0.0
8472,0.0
10214,0.0
10179,0.0
9209,0.0
4897,0.0
5024,0.0
5318,0.0
5979,0.0
11535,0.0
8564,0.0
11744,0.0
4996,0.0
7976,0.0
4844,0.0
11456,0.0
9709,1.0
4830,0.0
8772,0.0
7024,0.0
4968,0.0
10674,0.0
11026,0.0
4037,0.0
4746,0.0
3518,0.0
7252,0.0
11339,0.0
10010,1.0
8713,0.0
4191,0.0
4252,0.0
11179,0.0
7230,0.0
7314,0.0
4827,0.0
6700,0.0
10624,0.0
10036,0.0
10228,0.0
5603,0.0
8101,0.0
10817,0.0
5552,0.0
10860,0.0
4877,0.0
3722,0.0
8123,0.0
4530,0.0
5004,0.0
7337,1.0
6319,0.0
6932,0.0
6457,0.0
9434,1.0
11366,0.0
5592,1.0
10701,0.0
5774,0.0
8338,0.0
5683,0.0
5571,0.0
6404,0.0
6538,0.0
3483,0.0
11516,0.0
10740,0.0
8774,0.0
11522,0.0
8541,0.0
3798,0.0
6774,0.0
4462,0.0
6838,1.0
9603,0.0
5875,0.0
6481,0.0
9857,0.0
8939,0.0
11282,0.0
9972,0.0
11099,0.0
4922,0.0
9897,0.0
9676,0.0
8369,0.0
9164,0.0
6345,0.0
7639,0.0
10012,0.0
8284,0.0
10520,0.0
4634,0.0
7789,0.0
11932,0.0
5696,1.0
9936,0.0
6819,0.0
10304,0.0
8095,0.0
3414,1.0
11743,0.0
7754,1.0
10578,1.0
11439,1.0
10187,0.0
5186,0.0
5986,0.0
7294,0.0
5501,0.0
7661,0.0
10810,0.0
6175,0.0
4812,0.0
3966,0.0
5227,0.0
7704,0.0
4596,0.0
5499,0.0
9210,0.0
4020,0.0
5307,0.0
8933,0.0
5509,0.0
9991,0.0
11821,1.0
10763,0.0
8109,0.0
6983,0.0
6168,0.0
11800,1.0
4562,0.0
10028,0.0
10154,0.0
5446,0.0
3535,0.0
7452,0.0
5868,0.0
11778,0.0
5204,0.0
5117,0.0
8161,0.0
7213,0.0
5083,0.0
7086,0.0
6342,0.0
5457,0.0
9192,0.0
6232,0.0
10456,1.0
7861,0.0
6240,0.0
5224,0.0
6145,0.0
7940,0.0
6469,0.0
3416,0.0
11094,0.0
5097,0.0
3844,0.0
3995,0.0
11115,0.0
5945,1.0
5579,0.0
5516,0.0
6858,0.0
6315,0.0
4915,0.0
3366,0.0
7753,0.0
5836,0.0
11342,1.0
5865,0.0
6432,0.0
3452,0.0
10098,0.0
3853,0.0
7440,0.0
9618,0.0
6060,0.0
9096,1.0
11305,0.0
4576,0.0
9802,0.0
9926,0.0
10516,0.0
11199,1.0
9824,0.0
4978,0.0
9994,0.0
4793,0.0
5108,0.0
11591,0.0
10338,0.0
7471,0.0
3696,0.0
9412,0.0
11506,1.0
9763,0.0
3719,0.0
9648,1.0
7248,0.0
6723,0.0
11716,0.0
7573,0.0
10388,0.0
11481,0.0
3683,0.0
3754,0.0
9388,0.0
3465,0.0
8862,0.0
7508,0.0
4832,0.0
5246,0.0
5965,0.0
10798,0.0
4645,0.0
9536,0.0
5000,0.0
3885,0.0
5112,0.0
9831,0.0
7746,0.0
9967,0.0
10606,1.0
11103,1.0
8391,0.0
6869,0.0
6679,0.0
4269,1.0
11027,0.0
9457,1.0
11492,1.0
9216,0.0
3323,0.0
11822,1.0
3427,0.0
5939,0.0
3782,0.0
8821,0.0
6368,0.0
6202,0.0
5615,0.0
8820,0.0
3588,1.0
8405,0.0
7673,0.0
7487,0.0
4748,0.0
7720,0.0
11532,0.0
7155,0.0
6744,0.0
8687,0.0
11766,0.0
7228,0.0
7043,0.0
7373,0.0
11574,0.0
10045,0.0
7183,0.0
5869,1.0
7784,0.0
8560,1.0
8210,0.0
6146,0.0
7545,0.0
8750,0.0
6382,0.0
8220,0.0
11129,0.0
10734,0.0
10119,0.0
8619,1.0
5237,0.0
5887,0.0
7890,0.0
10312,0.0
7359,0.0
6589,0.0
5177,0.0
5781,0.0
6276,0.0
11929,0.0
6949,0.0
9191,0.0
9933,1.0
6270,0.0
7551,0.0
5588,0.0
11495,0.0
4425,0.0
8363,0.0
10024,0.0
9774,1.0
4549,0.0
6439,0.0
9332,0.0
3321,0.0
9104,0.0
3976,0.0
10435,0.0
4349,0.0
8804,0.0
8159,0.0
11563,0.0
8434,1.0
3839,0.0
8105,1.0
11479,0.0
5025,0.0
9169,0.0
9743,0.0
4396,0.0
3401,0.0
4078,0.0
4714,0.0
5131,0.0
3461,1.0
9051,1.0
6926,0.0
7677,0.0
8201,0.0
10326,0.0
4380,0.0
9293,0.0
8587,0.0
5966,0.0
9854,0.0
8992,0.0
11612,0.0
3702,0.0
4228,0.0
10785,0.0
9976,0.0
3999,1.0
7324,0.0
11573,1.0
11466,0.0
7410,0.0
4967,1.0
4388,0.0
9753,1.0
10040,0.0
8265,0.0
6431,0.0
6769,0.0
8307,1.0
6293,0.0
8646,0.0
6512,0.0
6260,0.0
5859,0.0
7558,0.0
8045,0.0
4836,0.0
10453,0.0
10937,0.0
10964,0.0
7887,0.0
3692,0.0
7734,0.0
6068,0.0
8431,0.0
5904,0.0
8639,0.0
8723,0.0
9042,0.0
5675,0.0
6391,0.0
8289,0.0
11373,0.0
4685,0.0
8897,0.0
3766,0.0
9149,0.0
5797,1.0
6616,0.0
9789,0.0
8286,0.0
7242,0.0
4495,0.0
7364,0.0
6526,0.0
11444,1.0
4243,0.0
3428,0.0
9316,0.0
8365,0.0
11256,0.0
7470,0.0
5947,0.0
11755,0.0
6180,0.0
10974,0.0
9115,0.0
9223,0.0
4379,0.0
4913,0.0
8373,0.0
7099,0.0
10271,0.0
4513,0.0
5850,0.0
11097,0.0
10896,0.0
10200,0.0
6480,0.0
9650,0.0
7415,0.0
3817,0.0
9519,0.0
4413,0.0
3587,0.0
5695,0.0
5613,1.0
10502,0.0
4440,0.0
10602,0.0
8836,0.0
8982,0.0
11880,0.0
6642,0.0
5980,0.0
4170,0.0
7999,0.0
4665,0.0
7402,0.0
8517,0.0
3876,0.0
10703,1.0
9905,0.0
8665,0.0
6865,1.0
5810,0.0
11147,0.0
9700,0.0
8347,0.0
3709,0.0
5719,0.0
3828,0.0
9850,0.0
4200,0.0
8400,0.0
3948,0.0
9928,0.0
10345,1.0
11045,0.0
9704,0.0
4000,0.0
11803,0.0
5019,0.0
7666,0.0
4393,0.0
8586,0.0
10527,0.0
9475,0.0
8320,0.0
5505,0.0
5658,0.0
4849,0.0
4231,0.0
5061,0.0
3347,0.0
4354,0.0
7244,0.0
10505,1.0
10275,0.0
3855,0.0
10095,0.0
9258,0.0
6079,0.0
7634,0.0
11554,0.0
8146,0.0
5577,0.0
9373,0.0
10310,0.0
6776,0.0
8546,0.0
3569,1.0
10960,0.0
10755,0.0
5454,0.0
10725,0.0
5241,1.0
7142,0.0
6645,0.0
3455,0.0
7653,0.0
4420,0.0
11172,0.0
6754,0.0
6785,0.0
3453,0.0
10680,0.0
10375,1.0
3632,0.0
6489,0.0
4192,0.0
10334,0.0
10995,0.0
8296,0.0
11607,0.0
11068,0.0
4249,0.0
11236,0.0
7667,1.0
10403,0.0
4494,0.0
10973,0.0
4079,0.0
7793,0.0
6289,0.0
8249,1.0
7124,0.0
4094,0.0
7059,0.0
5943,0.0
5183,0.0
7941,0.0
10276,0.0
9128,0.0
10746,0.0
9056,0.0
6048,0.0
5846,0.0
10573,0.0
7447,0.0
4888,1.0
8799,0.0
6655,0.0
4143,0.0
6829,0.0
7807,0.0
7132,0.0
11462,0.0
4017,1.0
3813,0.0
5598,1.0
8910,1.0
8021,0.0
6622,0.0
5359,0.0
11312,0.0
6564,0.0
11250,0.0
6356,0.0
5581,0.0
5381,0.0
4145,0.0
5164,0.0
3337,0.0
7117,0.0
11685,0.0
10865,0.0
10985,0.0
5630,0.0
11088,0.0
7625,0.0
4111,0.0
11890,0.0
10849,0.0
8829,0.0
11679,0.0
10872,0.0
9260,1.0
5321,0.0
11926,0.0
11659,0.0
9449,1.0
5430,0.0
10642,0.0
5152,0.0
5474,0.0
5903,0.0
9289,0.0
10592,0.0
11868,0.0
11473,0.0
5606,0.0
8170,0.0
10668,0.0
7562,0.0
10056,0.0
10152,0.0
6248,0.0
8342,0.0
7469,0.0
7336,1.0
10932,0.0
3561,0.0
9730,0.0
9048,0.0
10773,0.0
7943,0.0
11435,0.0
9938,0.0
10122,0.0
3930,0.0
7818,0.0
5512,0.0
4229,0.0
8399,0.0
5935,0.0
6095,1.0
8489,0.0
6245,0.0
4805,0.0
8218,0.0
4179,0.0
3635,1.0
4921,0.0
10173,0.0
10727,0.0
6902,0.0
6554,0.0
6061,0.0
11509,0.0
10757,0.0
8270,0.0
6561,0.0
4932,0.0
7175,0.0
7072,0.0
6410,0.0
8884,0.0
3551,0.0
5716,0.0
4202,0.0
4871,0.0
6237,0.0
6488,0.0
10634,0.0
5983,0.0
9045,0.0
3926,0.0
6972,0.0
9682,0.0
10695,0.0
10035,0.0
8526,0.0
3466,0.0
11216,0.0
6214,0.0
9098,0.0
11318,0.0
11561,1.0
8975,0.0
6187,0.0
9068,0.0
5717,0.0
6405,0.0
5060,0.0
7848,0.0
10431,0.0
3480,0.0
9550,0.0
8727,0.0
7592,0.0
11792,0.0
9479,0.0
4735,0.0
9990,1.0
5560,0.0
5726,0.0
7214,1.0
10064,1.0
8189,0.0
3804,0.0
